case_id,target_well,protocol_text,operation_count,deck_format,head_mode,stress_regime,volume_ul,antigen_a_pct,antigen_b_pct,buffer_pct,carryover_risk
adl_001800,WORK:F02,SEED ANTIGEN_A SRC:C01 120 ; SEED ANTIGEN_B SRC:B03 60 ; SEED BUFFER SRC:B06 120 ; SEED ANTIGEN_B SRC:C03 100 ; PIPET SRC:C01 WORK:H04 12 0.02 ; PIPET SRC:B03 OUT:B10 24 0.02 ; PIPET SRC:B06 WORK:F02 30 0.00 ; FANOUT SRC:C03 WORK:E08 OUT:B10 WORK:C07 12 0.30 0.20 0.03 ; PIPET SRC:B06 WORK:A12 4 0.02 ; DILUTE OUT:D02 RINSE 5 ; CARRY SRC:B06 WORK:H04 250 ; FANOUT WORK:C07 OUT:D02 WORK:G11 OUT:B10 12 0.20 0.20 0.06 ; RINSE SRC:B03 16 0.06 ; RINSE WORK:H04 8 0.06 ; PIPET WORK:F02 WORK:C07 12 0.08 ; DECAY SRC:C01 0.05 0.04 ; RINSE SRC:B06 8 0.10 ; PIPET OUT:B10 WORK:A12 12 0.00 ; DILUTE WORK:G11 ANTIGEN_A 20 ; DECAY WORK:E08 0.00 0.09 ; DECAY WORK:A12 0.05 0.04 ; DECAY WORK:C07 0.10 0.04 ; FANOUT WORK:H04 OUT:A02 OUT:C04 WORK:F02 24 0.20 0.40 0.03 ; RINSE SRC:B03 8 0.10 ; CARRY OUT:C04 OUT:B10 250 ; PIPET WORK:C07 WORK:E08 12 0.05 ; EVAP WORK:F02 0.02 ; CARRY WORK:A12 OUT:C04 3000 ; EVAP SRC:C03 0.02 ; PIPET OUT:D02 OUT:C04 12 0.00 ; PIPET SRC:B06 WORK:A12 12 0.08 ; PIPET WORK:E08 WORK:E08 6 0.08 ; PIPET WORK:E08 OUT:D08 20 0.02 ; RINSE OUT:B10 16 0.06,34,three_zone_validation,eight_channel,mixed_stress,20.95071,1.28061,0.0,98.71939,0.1
adl_001801,WORK:D03,SEED ANTIGEN_A SRC:C01 60 ; SEED ANTIGEN_B SRC:B03 80 ; SEED BUFFER SRC:B05 60 ; SEED ANTIGEN_B SRC:A01 100 ; PIPET SRC:C01 WORK:D10 12 0.00 ; PIPET SRC:B03 WORK:H04 36 0.04 ; PIPET SRC:B05 WORK:G11 18 0.00 ; DILUTE OUT:C05 BUFFER 10 ; DECAY OUT:C05 0.00 0.14 ; FANOUT WORK:H04 OUT:C05 OUT:B12 WORK:D03 12 0.50 0.30 0.03 ; PIPET OUT:C05 WORK:D03 4 0.05 ; DECAY OUT:C05 0.00 0.09 ; FANOUT WORK:H04 OUT:B12 WORK:H04 WORK:F06 24 0.30 0.20 0.03 ; EVAP SRC:C01 0.05 ; FANOUT WORK:D10 WORK:F06 OUT:D05 WORK:D10 18 0.20 0.40 0.06 ; CAP WORK:G11 40 ; DILUTE WORK:G11 RINSE 15 ; EVAP WORK:D10 0.02 ; PIPET SRC:A01 OUT:D05 6 0.00 ; PIPET OUT:C05 OUT:B12 6 0.00 ; PIPET SRC:C01 OUT:C05 20 0.08 ; EVAP WORK:D10 0.12 ; EVAP OUT:B12 0.08,23,three_zone_validation,span8,evaporation_prone,6.128,0.0,60.8025,39.1975,0.0
adl_001802,WORK:H09,SEED ANTIGEN_A SRC:D01 100 ; SEED ANTIGEN_B SRC:C02 100 ; SEED BUFFER SRC:B02 100 ; SEED ANTIGEN_B SRC:D05 80 ; PIPET SRC:D01 WORK:H09 30 0.04 ; PIPET SRC:C02 OUT:D10 30 0.00 ; PIPET SRC:B02 WORK:G12 18 0.07 ; EVAP WORK:G12 0.05 ; PIPET WORK:H09 WORK:H07 16 0.05 ; DILUTE OUT:D10 ANTIGEN_B 5 ; DECAY SRC:D01 0.10 0.09 ; FANOUT SRC:B02 WORK:H07 WORK:G12 OUT:C01 9 0.50 0.30 0.03 ; DECAY OUT:D10 0.10 0.04 ; CAP WORK:E09 90 ; PIPET SRC:D01 OUT:C01 8 0.02 ; CARRY WORK:H09 OUT:C01 1500 ; DECAY SRC:B02 0.05 0.09 ; DILUTE OUT:C01 ANTIGEN_A 10 ; EVAP SRC:D05 0.12 ; PIPET SRC:D05 OUT:C08 8 0.05 ; CARRY OUT:C01 OUT:C08 250 ; EVAP WORK:H09 0.02 ; FANOUT WORK:H09 WORK:H09 OUT:C08 WORK:G12 12 0.20 0.20 0.00 ; EVAP WORK:H07 0.08 ; DECAY OUT:D10 0.10 0.04,25,three_zone_validation,single_tip,evaporation_prone,2.944,100.0,0.0,0.0,0.0
adl_001803,OUT:C05,SEED ANTIGEN_A SRC:B01 60 ; SEED ANTIGEN_B SRC:A03 60 ; SEED BUFFER SRC:B02 120 ; SEED ANTIGEN_A SRC:D02 80 ; PIPET SRC:B01 OUT:C07 12 0.00 ; PIPET SRC:A03 WORK:H07 24 0.00 ; PIPET SRC:B02 OUT:D09 30 0.07 ; PIPET OUT:D09 WORK:A10 6 0.02 ; PIPET OUT:C07 OUT:A02 12 0.00 ; RINSE OUT:D09 12 0.03 ; PIPET WORK:A10 WORK:D01 20 0.08 ; CARRY OUT:A02 OUT:D05 3000 ; PIPET SRC:A03 WORK:H05 16 0.05 ; RINSE WORK:D01 16 0.10 ; EVAP WORK:H07 0.08 ; FANOUT WORK:H05 WORK:A10 OUT:A02 OUT:C05 9 0.20 0.20 0.06 ; PIPET WORK:H07 WORK:D01 8 0.02 ; CARRY OUT:D09 OUT:B02 1500 ; CARRY SRC:D02 OUT:C07 3000 ; FANOUT OUT:D09 OUT:B02 OUT:A02 OUT:C07 12 0.30 0.20 0.06 ; PIPET SRC:A03 OUT:D09 20 0.02 ; RINSE OUT:A02 12 0.01 ; CARRY OUT:B02 OUT:C12 750 ; PIPET SRC:B02 OUT:C12 12 0.00 ; DECAY SRC:D02 0.15 0.04 ; CARRY WORK:A10 WORK:H05 250 ; PIPET SRC:B02 WORK:D01 8 0.02 ; PIPET OUT:D09 WORK:D01 20 0.00 ; DILUTE WORK:H07 BUFFER 15 ; DECAY WORK:A10 0.05 0.04 ; CARRY WORK:H05 OUT:C07 3000 ; DILUTE OUT:C12 RINSE 5 ; FANOUT SRC:B02 WORK:H07 OUT:C12 WORK:D01 18 0.30 0.40 0.03,33,two_plate_bridge,span8,evaporation_prone,5.076,0.0,100.0,0.0,0.0
adl_001804,WORK:B05,SEED ANTIGEN_A SRC:D03 100 ; SEED ANTIGEN_B SRC:C02 60 ; SEED BUFFER SRC:C06 120 ; SEED ANTIGEN_B SRC:B02 80 ; PIPET SRC:D03 WORK:B05 18 0.00 ; PIPET SRC:C02 WORK:E04 30 0.04 ; PIPET SRC:C06 WORK:B11 18 0.07 ; PIPET SRC:D03 WORK:G03 8 0.02 ; PIPET WORK:B05 WORK:B05 16 0.02 ; CARRY SRC:C06 WORK:D11 750 ; RINSE SRC:D03 12 0.03 ; PIPET WORK:B11 WORK:G04 12 0.05 ; EVAP WORK:G03 0.18 ; DILUTE OUT:A03 BUFFER 5 ; DECAY WORK:B05 0.15 0.14 ; PIPET SRC:C02 OUT:D06 8 0.00 ; FANOUT WORK:E04 WORK:E04 WORK:G03 WORK:B05 24 0.20 0.20 0.06 ; FANOUT SRC:B02 WORK:E04 OUT:D06 WORK:A04 12 0.50 0.30 0.03 ; CARRY OUT:D06 WORK:E04 3000 ; PIPET SRC:D03 WORK:F05 16 0.08 ; DILUTE WORK:D11 BUFFER 8 ; PIPET OUT:A03 WORK:D11 6 0.08 ; EVAP WORK:D11 0.02 ; PIPET WORK:G03 OUT:A03 12 0.05 ; PIPET WORK:B05 WORK:F05 6 0.00 ; PIPET OUT:A03 WORK:E04 6 0.05 ; PIPET WORK:G04 OUT:A03 16 0.00 ; FANOUT WORK:D11 WORK:G04 WORK:D11 WORK:B05 24 0.30 0.30 0.00 ; PIPET WORK:F05 WORK:G03 20 0.00 ; PIPET WORK:D11 WORK:A04 4 0.05 ; CAP WORK:B11 25 ; DILUTE WORK:A04 ANTIGEN_A 15,32,source_to_assay,span8,evaporation_prone,30.18519,43.28892,38.99114,17.71993,0.1
adl_001805,WORK:C01,SEED ANTIGEN_A SRC:D01 60 ; SEED ANTIGEN_B SRC:A04 60 ; SEED BUFFER SRC:C03 60 ; SEED ANTIGEN_B SRC:B05 80 ; PIPET SRC:D01 WORK:H03 12 0.07 ; PIPET SRC:A04 OUT:C08 30 0.00 ; PIPET SRC:C03 WORK:A11 30 0.07 ; PIPET WORK:A11 WORK:C11 12 0.05 ; PIPET WORK:A11 WORK:G07 12 0.02 ; PIPET WORK:G07 WORK:A11 6 0.08 ; PIPET SRC:C03 WORK:H03 4 0.02 ; DILUTE WORK:H03 ANTIGEN_B 8 ; DILUTE WORK:G07 RINSE 20 ; DECAY SRC:C03 0.15 0.04 ; PIPET SRC:D01 WORK:A11 12 0.02 ; PIPET WORK:A11 WORK:G07 16 0.02 ; DILUTE WORK:A11 RINSE 10 ; PIPET WORK:C11 WORK:G07 8 0.05 ; CAP WORK:A11 40 ; PIPET OUT:C08 OUT:C08 6 0.02 ; FANOUT WORK:C11 WORK:H03 WORK:A11 OUT:C09 12 0.30 0.30 0.03,21,source_to_assay,single_tip,low_loss,0.0,0.0,0.0,0.0,0.0
adl_001806,WORK:F09,SEED ANTIGEN_A SRC:C04 80 ; SEED ANTIGEN_B SRC:C05 120 ; SEED BUFFER SRC:A02 120 ; SEED ANTIGEN_B SRC:A01 100 ; PIPET SRC:C04 WORK:G06 12 0.07 ; PIPET SRC:C05 WORK:G06 30 0.07 ; PIPET SRC:A02 WORK:G10 24 0.07 ; EVAP SRC:A02 0.02 ; DILUTE WORK:G10 RINSE 10 ; PIPET SRC:A01 WORK:G06 16 0.05 ; PIPET SRC:C05 WORK:E07 16 0.00 ; DILUTE WORK:B07 BUFFER 5 ; PIPET WORK:E07 OUT:B03 6 0.08 ; PIPET WORK:G06 WORK:G06 8 0.05 ; DECAY SRC:A01 0.05 0.14 ; PIPET SRC:A02 WORK:E07 8 0.05 ; PIPET SRC:C05 OUT:B03 4 0.02 ; FANOUT SRC:C05 WORK:G10 WORK:E07 OUT:B03 12 0.50 0.30 0.06 ; DILUTE WORK:E07 ANTIGEN_A 20 ; PIPET WORK:G10 OUT:B03 4 0.02 ; DILUTE WORK:G10 RINSE 20,21,three_zone_validation,span8,evaporation_prone,0.0,0.0,0.0,0.0,0.0
adl_001807,WORK:F01,SEED ANTIGEN_A SRC:B05 100 ; SEED ANTIGEN_B SRC:C02 120 ; SEED BUFFER SRC:C06 100 ; SEED ANTIGEN_B SRC:A03 120 ; PIPET SRC:B05 WORK:F11 30 0.04 ; PIPET SRC:C02 WORK:E05 18 0.04 ; PIPET SRC:C06 WORK:A07 18 0.02 ; PIPET SRC:C02 WORK:A07 6 0.05 ; PIPET SRC:C06 WORK:E05 8 0.00 ; FANOUT WORK:E05 WORK:B10 WORK:A07 WORK:F11 18 0.30 0.30 0.03 ; CARRY WORK:A07 WORK:B02 250 ; DILUTE WORK:A07 BUFFER 8 ; RINSE SRC:C02 8 0.03 ; PIPET WORK:E05 WORK:A07 20 0.00 ; DILUTE WORK:E05 ANTIGEN_B 15 ; CARRY SRC:A03 WORK:E05 250 ; PIPET WORK:B10 WORK:A07 20 0.02 ; EVAP WORK:E05 0.12 ; CARRY SRC:A03 WORK:F01 6000 ; CAP WORK:F01 40 ; DILUTE WORK:E05 RINSE 8 ; PIPET WORK:A07 WORK:F11 16 0.08 ; EVAP SRC:C02 0.02 ; DILUTE WORK:A07 RINSE 10 ; PIPET WORK:A07 WORK:H10 6 0.08 ; DILUTE WORK:B10 RINSE 8 ; FANOUT WORK:F11 WORK:B10 WORK:E05 WORK:F11 24 0.40 0.40 0.03 ; PIPET WORK:H10 WORK:F01 12 0.05 ; PIPET SRC:B05 WORK:F11 16 0.05 ; DILUTE WORK:H10 RINSE 20 ; RINSE SRC:B05 12 0.01 ; CARRY WORK:F11 WORK:B10 1500 ; FANOUT WORK:E05 WORK:F01 WORK:H10 WORK:F11 9 0.30 0.20 0.03 ; PIPET WORK:H10 WORK:B10 4 0.00 ; PIPET WORK:E05 WORK:F11 4 0.05,35,two_plate_bridge,eight_channel,evaporation_prone,8.583,5.30591,40.46929,54.2248,0.1
adl_001808,WORK:F01,SEED ANTIGEN_A SRC:B05 80 ; SEED ANTIGEN_B SRC:D03 120 ; SEED BUFFER SRC:C01 100 ; SEED ANTIGEN_A SRC:A06 60 ; PIPET SRC:B05 WORK:D04 36 0.07 ; PIPET SRC:D03 OUT:A01 36 0.00 ; PIPET SRC:C01 OUT:B12 36 0.02 ; RINSE SRC:A06 12 0.03 ; EVAP OUT:A01 0.02 ; CAP OUT:A01 70 ; PIPET OUT:A01 OUT:B12 20 0.05 ; DECAY OUT:B12 0.00 0.04 ; PIPET SRC:D03 OUT:A01 6 0.05 ; EVAP SRC:D03 0.18 ; CARRY OUT:B12 WORK:D08 750 ; DILUTE OUT:C06 BUFFER 5 ; DECAY SRC:B05 0.05 0.14 ; PIPET OUT:A01 WORK:H11 16 0.08 ; FANOUT OUT:A01 OUT:D06 OUT:A01 WORK:G08 24 0.20 0.20 0.03 ; FANOUT WORK:D04 WORK:H11 OUT:B02 WORK:E05 12 0.40 0.20 0.06 ; CAP OUT:B12 25 ; EVAP WORK:E05 0.18 ; PIPET SRC:A06 OUT:B12 8 0.00,23,source_to_assay,span8,evaporation_prone,0.0,0.0,0.0,0.0,0.0
adl_001809,OUT:A03,SEED ANTIGEN_A SRC:D03 120 ; SEED ANTIGEN_B SRC:B06 60 ; SEED BUFFER SRC:B01 120 ; SEED ANTIGEN_A SRC:D04 60 ; PIPET SRC:D03 WORK:E09 30 0.07 ; PIPET SRC:B06 OUT:A05 36 0.07 ; PIPET SRC:B01 OUT:A05 12 0.04 ; RINSE WORK:E09 12 0.06 ; FANOUT SRC:B06 WORK:C01 OUT:A03 OUT:A05 24 0.40 0.20 0.03 ; CAP WORK:D01 90 ; DILUTE WORK:H04 BUFFER 20 ; RINSE SRC:B01 16 0.03 ; PIPET WORK:C01 WORK:E09 16 0.08 ; EVAP WORK:E09 0.02 ; CARRY SRC:D03 OUT:A05 3000 ; DECAY SRC:D04 0.15 0.00 ; PIPET SRC:D03 WORK:E03 16 0.02 ; PIPET WORK:E03 WORK:H08 12 0.05 ; DILUTE OUT:A03 ANTIGEN_A 20 ; PIPET WORK:E03 WORK:H04 16 0.00 ; EVAP SRC:D04 0.05 ; DECAY OUT:A05 0.05 0.09 ; CARRY OUT:A03 WORK:H04 750 ; DILUTE WORK:H08 ANTIGEN_B 20 ; EVAP WORK:E09 0.08 ; RINSE OUT:A05 8 0.10 ; PIPET WORK:H08 WORK:D01 12 0.02 ; CARRY SRC:B01 OUT:C07 750 ; PIPET WORK:H04 OUT:A05 6 0.00 ; PIPET WORK:H08 WORK:D01 4 0.00 ; PIPET SRC:D04 OUT:C07 20 0.02,31,three_zone_validation,span8,mixed_stress,24.656,81.11616,18.88384,0.0,0.0
adl_001810,OUT:C05,SEED ANTIGEN_A SRC:C05 80 ; SEED ANTIGEN_B SRC:B02 60 ; SEED BUFFER SRC:C06 80 ; SEED ANTIGEN_B SRC:D03 100 ; PIPET SRC:C05 WORK:H05 24 0.00 ; PIPET SRC:B02 OUT:C05 12 0.02 ; PIPET SRC:C06 WORK:C12 12 0.04 ; PIPET OUT:C05 WORK:E05 6 0.05 ; FANOUT OUT:C05 WORK:B02 OUT:C05 OUT:C04 18 0.30 0.30 0.00 ; RINSE OUT:C04 12 0.06 ; FANOUT WORK:H05 WORK:H05 WORK:C06 OUT:C05 24 0.20 0.30 0.06 ; DILUTE OUT:A07 BUFFER 15 ; PIPET WORK:H05 WORK:E12 16 0.00 ; PIPET SRC:C05 WORK:C06 16 0.00 ; PIPET SRC:B02 OUT:C05 16 0.00 ; CAP WORK:C12 90 ; PIPET SRC:D03 OUT:C04 4 0.02 ; RINSE OUT:A07 16 0.01 ; DECAY SRC:D03 0.15 0.09 ; CAP WORK:E12 25 ; FANOUT SRC:C06 OUT:A07 WORK:C06 WORK:C12 18 0.50 0.30 0.00 ; FANOUT WORK:C06 WORK:H05 WORK:F01 WORK:C06 24 0.30 0.20 0.06 ; CARRY SRC:C05 WORK:E05 1500 ; PIPET SRC:C05 WORK:E12 16 0.08 ; CAP WORK:C06 25 ; FANOUT OUT:C05 OUT:A07 WORK:C12 WORK:E12 12 0.40 0.20 0.00 ; CARRY OUT:C05 OUT:A07 750 ; CARRY WORK:E12 OUT:C04 3000 ; CARRY OUT:C04 OUT:A07 3000 ; CARRY OUT:A07 WORK:F01 3000 ; CAP WORK:H05 40 ; RINSE SRC:B02 8 0.10 ; DILUTE WORK:E12 ANTIGEN_B 5 ; RINSE WORK:C12 8 0.01,34,source_to_assay,span8,carryover_prone,17.008,38.88582,61.11418,0.0,0.0
adl_001811,WORK:E07,SEED ANTIGEN_A SRC:D03 120 ; SEED ANTIGEN_B SRC:C02 60 ; SEED BUFFER SRC:A06 60 ; SEED ANTIGEN_B SRC:D04 60 ; PIPET SRC:D03 WORK:H09 30 0.07 ; PIPET SRC:C02 WORK:G11 30 0.00 ; PIPET SRC:A06 WORK:D10 36 0.04 ; PIPET SRC:D04 OUT:A11 4 0.00 ; DECAY WORK:H09 0.15 0.14 ; DECAY WORK:G11 0.10 0.09 ; RINSE SRC:D04 20 0.03 ; PIPET SRC:A06 WORK:E12 4 0.08 ; FANOUT SRC:A06 WORK:E07 WORK:E08 WORK:D10 9 0.40 0.30 0.06 ; PIPET WORK:E08 WORK:G11 16 0.02 ; DILUTE WORK:D10 BUFFER 20 ; PIPET SRC:A06 WORK:D10 4 0.05 ; PIPET SRC:C02 WORK:G11 6 0.05 ; DECAY WORK:E07 0.15 0.14 ; PIPET WORK:D10 WORK:E08 6 0.08 ; EVAP WORK:D10 0.12 ; FANOUT WORK:D10 OUT:C10 WORK:E12 WORK:H09 18 0.40 0.30 0.00 ; DECAY WORK:H09 0.05 0.09 ; DILUTE WORK:H09 RINSE 8 ; PIPET WORK:E12 WORK:C05 8 0.02 ; CARRY WORK:G11 OUT:C10 750 ; PIPET WORK:E12 OUT:B02 8 0.08 ; PIPET WORK:E08 OUT:B02 20 0.00 ; PIPET SRC:C02 WORK:D10 16 0.02 ; EVAP WORK:G11 0.02,29,two_plate_bridge,eight_channel,evaporation_prone,3.384,0.0,0.0,100.0,0.0
adl_001812,WORK:C07,SEED ANTIGEN_A SRC:B03 120 ; SEED ANTIGEN_B SRC:D02 60 ; SEED BUFFER SRC:A01 120 ; SEED ANTIGEN_B SRC:B04 60 ; PIPET SRC:B03 WORK:A02 36 0.04 ; PIPET SRC:D02 OUT:D11 30 0.07 ; PIPET SRC:A01 OUT:D09 30 0.00 ; DILUTE WORK:D02 ANTIGEN_B 10 ; DECAY WORK:A02 0.10 0.09 ; PIPET SRC:B03 OUT:A08 4 0.05 ; CARRY SRC:D02 WORK:E02 1500 ; CAP OUT:D11 25 ; PIPET WORK:D02 WORK:F12 8 0.02 ; PIPET OUT:A08 OUT:C02 4 0.08 ; PIPET SRC:B03 WORK:E02 12 0.08 ; PIPET OUT:C02 WORK:A02 20 0.00 ; PIPET WORK:E02 OUT:A08 16 0.02 ; FANOUT OUT:D11 WORK:C07 WORK:D02 OUT:B02 24 0.50 0.30 0.03 ; DECAY SRC:A01 0.00 0.04 ; PIPET SRC:D02 WORK:A02 20 0.08 ; DECAY WORK:A02 0.10 0.04 ; CARRY WORK:C07 WORK:F12 3000 ; FANOUT WORK:C07 WORK:E02 WORK:F12 OUT:D11 9 0.40 0.30 0.00 ; CARRY SRC:B03 WORK:C07 1500 ; PIPET SRC:B04 WORK:A02 12 0.05 ; PIPET SRC:B04 WORK:C07 12 0.05,26,three_zone_validation,span8,mixed_stress,14.142,0.72126,99.27874,0.0,0.1
adl_001813,WORK:E04,SEED ANTIGEN_A SRC:A02 80 ; SEED ANTIGEN_B SRC:B03 80 ; SEED BUFFER SRC:C04 120 ; SEED ANTIGEN_B SRC:A05 100 ; PIPET SRC:A02 WORK:E04 12 0.02 ; PIPET SRC:B03 OUT:B07 18 0.07 ; PIPET SRC:C04 WORK:E04 24 0.04 ; RINSE SRC:A05 12 0.10 ; FANOUT SRC:A02 WORK:G10 WORK:E04 OUT:B06 18 0.20 0.30 0.00 ; DECAY WORK:G10 0.10 0.09 ; DILUTE OUT:B06 ANTIGEN_B 5 ; DILUTE OUT:B06 ANTIGEN_B 5 ; PIPET WORK:G10 WORK:B12 20 0.02 ; DECAY SRC:A02 0.05 0.00 ; CARRY OUT:B07 OUT:B06 3000 ; PIPET WORK:B12 WORK:B12 6 0.02 ; FANOUT SRC:B03 WORK:G10 WORK:E04 WORK:A04 9 0.50 0.20 0.06 ; CAP WORK:F03 55 ; FANOUT SRC:A02 WORK:A04 WORK:E04 WORK:B12 18 0.40 0.30 0.06 ; PIPET WORK:A04 WORK:A04 12 0.00 ; FANOUT SRC:A02 WORK:A04 WORK:F03 WORK:G09 18 0.20 0.30 0.06 ; EVAP SRC:B03 0.05 ; PIPET OUT:B06 WORK:F03 8 0.02,23,three_zone_validation,eight_channel,carryover_prone,46.968,47.05678,3.62202,49.32119,0.0
adl_001814,OUT:B04,SEED ANTIGEN_A SRC:B04 80 ; SEED ANTIGEN_B SRC:D06 120 ; SEED BUFFER SRC:C05 120 ; SEED ANTIGEN_A SRC:A06 80 ; PIPET SRC:B04 WORK:B07 24 0.04 ; PIPET SRC:D06 WORK:B07 24 0.07 ; PIPET SRC:C05 OUT:B04 30 0.00 ; PIPET SRC:C05 OUT:C11 8 0.08 ; CARRY OUT:B04 WORK:D07 750 ; RINSE WORK:B07 8 0.10 ; PIPET SRC:A06 WORK:G04 8 0.05 ; FANOUT WORK:B07 WORK:C01 OUT:C11 WORK:A12 9 0.50 0.20 0.03 ; EVAP SRC:B04 0.02 ; DILUTE WORK:B07 ANTIGEN_A 20 ; CAP WORK:E11 40 ; RINSE WORK:C01 16 0.10 ; CARRY WORK:G04 WORK:B07 1500 ; DILUTE WORK:B07 RINSE 5 ; RINSE SRC:B04 20 0.01,19,two_plate_bridge,single_tip,carryover_prone,30.0,0.0,0.0,100.0,0.0
adl_001815,OUT:D12,SEED ANTIGEN_A SRC:D05 80 ; SEED ANTIGEN_B SRC:B03 60 ; SEED BUFFER SRC:D04 120 ; SEED ANTIGEN_B SRC:C04 120 ; PIPET SRC:D05 OUT:C08 18 0.04 ; PIPET SRC:B03 WORK:C09 36 0.02 ; PIPET SRC:D04 WORK:F06 30 0.07 ; DECAY WORK:C09 0.05 0.00 ; FANOUT SRC:D04 WORK:F01 OUT:D12 WORK:C09 9 0.40 0.30 0.03 ; PIPET WORK:F01 OUT:D09 12 0.00 ; PIPET SRC:B03 WORK:C09 20 0.00 ; FANOUT SRC:C04 WORK:E07 OUT:C08 WORK:F01 12 0.40 0.20 0.00 ; DECAY OUT:D09 0.10 0.00 ; RINSE OUT:C08 20 0.10 ; RINSE SRC:D04 8 0.10 ; CAP WORK:F01 55 ; PIPET WORK:C09 WORK:B06 6 0.00 ; RINSE SRC:C04 12 0.01 ; CARRY SRC:B03 OUT:B12 250 ; PIPET WORK:F01 WORK:E07 8 0.02 ; RINSE SRC:D04 16 0.06 ; FANOUT SRC:C04 OUT:C08 WORK:F07 WORK:F06 12 0.50 0.30 0.03 ; DILUTE OUT:D09 ANTIGEN_A 10,23,source_to_assay,eight_channel,low_loss,2.619,0.0,0.0,100.0,0.0
adl_001816,WORK:F02,SEED ANTIGEN_A SRC:A06 100 ; SEED ANTIGEN_B SRC:C03 120 ; SEED BUFFER SRC:B05 60 ; SEED ANTIGEN_B SRC:A05 120 ; PIPET SRC:A06 OUT:D03 12 0.07 ; PIPET SRC:C03 WORK:F02 24 0.02 ; PIPET SRC:B05 WORK:F02 12 0.02 ; FANOUT SRC:C03 WORK:G06 OUT:D03 WORK:D08 9 0.20 0.40 0.03 ; PIPET WORK:F02 WORK:G06 12 0.05 ; EVAP SRC:A05 0.08 ; PIPET WORK:F02 OUT:C03 20 0.02 ; PIPET OUT:C03 WORK:F02 16 0.00 ; RINSE SRC:C03 12 0.10 ; CAP WORK:D05 70 ; DILUTE WORK:D05 ANTIGEN_B 15 ; PIPET WORK:G06 WORK:F02 16 0.05 ; CARRY OUT:C03 WORK:D05 1500 ; DILUTE WORK:F02 BUFFER 5 ; RINSE WORK:D08 8 0.03 ; DECAY WORK:D08 0.10 0.09 ; CARRY SRC:A06 OUT:D03 750 ; PIPET WORK:D05 OUT:D03 8 0.02 ; RINSE SRC:C03 16 0.06 ; DECAY SRC:C03 0.15 0.09 ; DECAY OUT:C03 0.10 0.09 ; DECAY SRC:B05 0.05 0.04 ; PIPET WORK:F02 WORK:D05 4 0.08 ; CARRY OUT:C03 OUT:A12 3000 ; RINSE SRC:A06 20 0.10 ; PIPET SRC:A05 WORK:F02 12 0.00 ; PIPET SRC:B05 WORK:D05 8 0.02 ; DECAY SRC:A06 0.15 0.00 ; PIPET SRC:A06 WORK:D05 6 0.05,33,source_to_assay,eight_channel,carryover_prone,44.7687,0.0,70.06646,29.93354,0.0
adl_001817,OUT:C07,SEED ANTIGEN_A SRC:C03 80 ; SEED ANTIGEN_B SRC:B05 100 ; SEED BUFFER SRC:A06 80 ; SEED ANTIGEN_B SRC:D06 100 ; PIPET SRC:C03 WORK:C05 24 0.07 ; PIPET SRC:B05 OUT:B04 18 0.00 ; PIPET SRC:A06 WORK:D12 36 0.02 ; DECAY WORK:D12 0.05 0.09 ; EVAP SRC:B05 0.02 ; CAP WORK:E05 55 ; CARRY OUT:B04 OUT:A08 750 ; PIPET SRC:C03 WORK:A05 4 0.08 ; PIPET SRC:A06 WORK:D12 8 0.00 ; DILUTE OUT:C07 ANTIGEN_B 5 ; FANOUT OUT:B04 WORK:D10 OUT:C07 OUT:A08 12 0.30 0.40 0.03 ; DECAY WORK:C05 0.00 0.09 ; RINSE SRC:B05 12 0.10 ; FANOUT OUT:C07 WORK:D12 OUT:C07 OUT:A08 9 0.30 0.30 0.06 ; PIPET SRC:C03 WORK:D10 12 0.02 ; FANOUT WORK:D12 OUT:C07 OUT:B04 WORK:C05 12 0.40 0.40 0.00 ; DECAY WORK:A05 0.10 0.00 ; DILUTE OUT:A08 ANTIGEN_B 20 ; CARRY SRC:D06 WORK:D12 6000 ; DILUTE OUT:B04 RINSE 20 ; EVAP OUT:C07 0.05 ; DECAY SRC:C03 0.15 0.14 ; EVAP OUT:A08 0.18,27,source_to_assay,eight_channel,carryover_prone,7.5943,0.0,43.28105,56.71895,0.0
